Zip;City;latitude;longitude;Country
33920;st yzan de soudiac;45.152132085;-0.405719334;France
33340;st yzans de medoc;45.329615145;-0.7931660810000001;France
33160;salaunes;44.927756292;-0.8463601460000001;France
33550;tabanac;44.723998003;-0.41102532;France
33590;talais;45.493325824;-1.033768312;France
33240;tarnes;44.976269398;-0.355787897;France
33210;toulenne;44.563889189;-0.274485184;France
33340;valeyrac;45.402606354;-0.876325553;France
33330;vignonet;44.849556223;-0.149478992;France
33730;villandraut;44.449921357;-0.381057812;France
33380;marcheprime;44.702652056;-0.8570365630000001;France
8600;foisches;50.129296313;4.774248077;France
8600;ham sur meuse;50.086338333;4.779453119;France
40150;angresse;43.658039615;-1.363898834;France
40320;arboucave;43.605890778;-0.442082312;France
40310;arx;44.112576872;0.086529065;France
40500;audignon;43.723399424;-0.591243221;France
40200;aureilhan;44.21210953;-1.189565415;France
40310;baudignan;44.088262004;0.038765537;France
40120;belis;44.062036429;-0.466749636;France
40180;benesse les dax;43.643862658;-1.038386395;France
40250;bergouey;43.66817247;-0.722836311;France
40700;beyries;43.56396225;-0.6405002940000001;France
40420;brocas;44.045419981;-0.5425735970000001;France
40300;cagnotte;43.604755;-1.076858311;France
40430;callen;44.284730099;-0.461463571;France
40090;campet et lamolere;43.915269476;-0.5896192;France
40130;capbreton;43.632351428;-1.428465913;France
40400;carcares ste croix;43.854888878;-0.755923603;France
40700;castaignos souslens;43.587494658;-0.6491655590000001;France
40270;castandet;43.80757976;-0.351794538;France
40320;castelnau tursan;43.655135123;-0.404220714;France
40500;cauna;43.782979299;-0.6407564530000001;France
40700;cazalis;43.62499257;-0.668500646;France
40270;cazeres sur l adour;43.773305301;-0.266518789;France
40240;creon d armagnac;43.995425592;-0.082481282;France
40360;donzacq;43.659081229;-0.8068931770000001;France
40500;eyres moncube;43.715044199;-0.552174472;France
40160;gastes;44.32083517;-1.194905744;France
40320;geaune;43.632627827;-0.366078321;France
40180;goos;43.729829376;-0.91698445;France
40700;hagetmau;43.650307079;-0.59052834;France
40990;herm;43.807256784;-1.125011675;France
40420;labrit;44.126079726;-0.564074855;France
40320;lacajunte;43.589754229;-0.419046484;France
40800;latrille;43.633002391;-0.290911262;France
40210;lue;44.237647162;-0.980717639;France
40410;mano;44.424808409;-0.665213507;France
40330;marpaps;43.573442967;-0.6813203320000001;France
40990;mees;43.710289396;-1.123030884;France
40170;mezos;44.087093562;-1.133242869;France
40000;mont de marsan;43.899526164;-0.490480416;France
40500;montgaillard;43.757351204;-0.48033114;France
40290;mouscardes;43.588592655;-0.884516304;France
40250;mugron;43.740914297;-0.7523369430000001;France
40330;nassiet;43.598909046;-0.6899496970000001;France
40180;oeyreluy;43.673354678;-1.077906228;France
40230;orx;43.604922882;-1.370944119;France
40320;payros cazautets;43.625546344;-0.397603281;France
40320;pecorade;43.652667195;-0.36110942;France
40320;philondenx;43.568075851;-0.429487463;France
40300;port de lanne;43.568791689;-1.17921452;France
40350;pouillon;43.606608188;-1.000846436;France
40310;rimbez et baudiets;44.05646022;0.049784411;France
40250;st aubin;43.717573454;-0.719370134;France
40700;ste colombe;43.680556298;-0.55676552;France
40390;st laurent de gosse;43.521260448;-1.283356557;France
40090;st martin d oney;43.929237851;-0.651994449;France
40090;st perdon;43.876400047;-0.592245074;France
40460;sanguinet;44.477844818;-1.064077917;France
40230;saubrigues;43.607938446;-1.321474498;France
40180;saubusse;43.66819897;-1.186062845;France
40700;serreslous et arribans;43.664145069;-0.64391389;France
40180;seyresse;43.683212337;-1.060601005;France
40180;siest;43.649589466;-1.133576171;France
40210;solferino;44.126396509;-0.900485987;France
40170;uza;44.033284768;-1.196623401;France
40560;vielle st girons;43.93970175;-1.325289639;France
16140;aigre;45.902268933;0.023732964;France
16500;ansac sur vienne;45.994429549;0.619779368;France
16130;ars;45.636808751;-0.402160345;France
16460;aunac sur charente;45.924181889;0.246459345;France
16300;barbezieux st hilaire;45.477722054;-0.157623473;France
16210;bardenac;45.30022378;-0.015074553;France
16700;bioussac;46.030744213;0.270529296;France
16250;coteaux du blanzacais;45.456787678;0.02609548;France
16120;bonneuil;45.576191782;-0.135009173;France
16240;brettes;45.997102682;0.028846521;France
16110;bunzac;45.699030425;0.344509213;France
16260;cellefrouin;45.887428292;0.391988301;France
16150;chabanais;45.864058637;0.711379988;France
16250;chadurie;45.496219685;0.142521986;France
16300;challignac;45.423031506;-0.084571227;France
16320;boisne la tude;45.472272871;0.186206971;France
16320;boisne la tude;45.472272871;0.186206971;France
16150;chassenon;45.85150362;0.7729125640000001;France
16350;chassiecq;45.95081475;0.368326233;France
16120;chateauneuf sur charente;45.596348024;-0.051613882;France
16380;chazelles;45.645270382;0.365346418;France
16150;chirac;45.913502514;0.684647207;France
16330;coulonges;45.838047762;0.09015071;France
16700;courcome;45.985750162;0.149041375;France
16210;courlac;45.300701267;0.087763657;France
16410;dirac;45.59843929;0.241559237;France
16150;etagnac;45.890605922;0.78356481;France
16240;la foret de tesse;46.076891862;0.078055805;France
16170;genac bignac;45.797633433;0.028583122;France
16130;gensac la pallue;45.657342387;-0.268720958;France
16130;gimeux;45.641584099;-0.366783795;France
16140;les gours;45.959800403;-0.071515706;France
16340;l isle d espagnac;45.663856489;0.199382227;France
16300;lachaise;45.517176411;-0.242659836;France
16390;laprade;45.279452261;0.185975368;France
16500;lessac;46.070118913;0.648954381;France
16420;lesterps;46.01189804;0.7921692640000001;France
16270;terres de haute charente;45.883750466;0.583838501;France
16140;lupsault;45.934776596;-0.064920731;France
16120;bellevigne;45.54631488;-0.116412292;France
16500;manot;45.934265854;0.621900923;France
16140;marcillac lanville;45.857544615;0.018366629;France
16620;montboyer;45.331663734;0.069210384;France
16300;montmerac;45.441560739;-0.218919312;France
16300;montmerac;45.441560739;-0.218919312;France
16190;montmoreau;45.414157415;0.144897838;France
16700;nanteuil en vallee;46.006055575;0.323571518;France
16200;nercillac;45.723157828;-0.270112734;France
16270;nieuil;45.8830095;0.524630602;France
16210;orival;45.282267251;0.069291345;France
16250;plassac rouffiac;45.524724055;0.076922257;France
16490;pleuville;46.097102321;0.492273889;France
16150;pressignac;45.819211598;0.739855751;France
16200;reparsac;45.73665375;-0.249403719;France
16320;ronsenac;45.456470885;0.237870026;France
16170;rouillac;45.793883689;-0.074809168;France
16170;rouillac;45.793883689;-0.074809168;France
16170;rouillac;45.793883689;-0.074809168;France
16220;rouzede;45.720034116;0.5616350250000001;France
16600;ruelle sur touvre;45.683754147;0.230661459;France
16700;ruffec;46.039882217;0.199511774;France
16230;val de bonnieure;45.84351945;0.292332764;France
16230;val de bonnieure;45.84351945;0.292332764;France
16230;val de bonnieure;45.84351945;0.292332764;France
16300;st aulais la chapelle;45.447815705;-0.053167091;France
16170;st cybardeaux;45.772403259;-0.025675839;France
16230;st groux;45.890982347;0.158165075;France
16190;st martial;45.371970184;0.057318093;France
16170;val d auge;45.837880869;-0.083532934;France
16170;val d auge;45.837880869;-0.083532934;France
16470;st michel;45.639425923;0.110864643;France
16460;st sulpice de ruffec;45.937453004;0.319321236;France
16300;salles de barbezieux;45.451752316;-0.121607655;France
16700;salles de villefagnan;45.959415085;0.170722747;France
16420;saulgond;45.956120129;0.786161116;France
16200;sigogne;45.738107649;-0.165299612;France
16110;taponnat fleurignac;45.773588814;0.417047532;France
16240;theil rabier;46.055440807;0.043981376;France
16200;triac lautrait;45.682987707;-0.115853499;France
16330;vars;45.756357955;0.136369249;France
16350;le vieux cerier;45.970696784;0.447560235;France
16220;moulins sur tardoire;45.690602819;0.402674107;France
16320;villebois lavalette;45.478260117;0.282163159;France
16240;villefagnan;46.011956467;0.088234083;France
16400;voeuil et giget;45.593148246;0.158443664;France
16220;vouthon;45.660167942;0.447005766;France
16110;yvrac et malleyrand;45.734639986;0.465857739;France
17120;arces;45.556910874;-0.885747512;France
17520;archiac;45.523145902;-0.301212502;France
17520;arthenac;45.503608933;-0.323644949;France
17770;aujac;45.847600034;-0.394327142;France
17800;avy;45.551593418;-0.508796961;France
17440;aytre;46.134449771;-1.114179784;France
17290;ballon;46.053206691;-0.973106757;France
17120;barzan;45.51136344;-0.886673342;France
17330;bernay st martin;46.066632096;-0.6254567320000001;France
17150;boisredon;45.317229996;-0.544186696;France
17270;boresse et martron;45.273572297;-0.12791888;France
17210;bran;45.350285504;-0.260907539;France
17160;brie sous matha;45.816888531;-0.253942666;France
17770;burie;45.777605287;-0.428434871;France
17210;bussac foret;45.201724705;-0.37832818;France
17270;cercoux;45.127659571;-0.207581429;France
17430;champdolent;45.914333976;-0.7786078780000001;France
17610;chaniers;45.733983705;-0.552056059;France
17100;la chapelle des pots;45.763985467;-0.5347075090000001;France
17230;charron;46.293350734;-1.080399527;France
17480;le chateau d oleron;45.881350474;-1.216463129;France
17480;le chateau d oleron;45.881350474;-1.216463129;France
17120;chenac st seurin d uzet;45.497776749;-0.8345429550000001;France
17500;clam;45.491708863;-0.4452368;France
17270;clerac;45.170927135;-0.234052689;France
17240;clion;45.4710103;-0.509977569;France
17600;la clisse;45.732531444;-0.75430673;France
17600;corme royal;45.745784552;-0.809725176;France
17130;courpignac;45.314630483;-0.500268822;France
17470;dampierre sur boutonne;46.073460258;-0.387537611;France
17330;doeuil sur le mignon;46.123739899;-0.549743155;France
17550;dolus d oleron;45.909979001;-1.257493494;France
17620;echillais;45.902596388;-0.95358082;France
17810;ecurat;45.794206604;-0.694769798;France
17137;esnandes;46.248415176;-1.112982893;France
17170;ferrieres;46.229304595;-0.8547510840000001;France
17120;floirac;45.454632547;-0.776646;France
17500;fontaines d ozillac;45.378362663;-0.383254078;France
40330;arsague;43.581829168;-0.7903906380000001;France
17260;gemozac;45.561588158;-0.6841867540000001;France
40190;arthez d armagnac;43.890842865;-0.247675872;France
17160;le gicq;45.935332548;-0.250741416;France
40400;audon;43.799936284;-0.8241436010000001;France
17100;les gonds;45.706232791;-0.6072550990000001;France
40090;bascons;43.830372047;-0.425366621;France
17490;gourvillette;45.889441883;-0.223863342;France
40700;bassercles;43.558664699;-0.61037532;France
17140;lagord;46.186806598;-1.152644039;France
40400;begaar;43.829279264;-0.8556455270000001;France
17170;la laigne;46.215558451;-0.755721999;France
40410;belhade;44.372576338;-0.684909729;France
17380;landes;45.995108298;-0.6002970990000001;France
40230;benesse maremne;43.634189296;-1.364760603;France
17520;lonzac;45.591439481;-0.395493557;France
40600;biscarrosse;44.409026899;-1.177053396;France
17240;lorignac;45.460079621;-0.6741136;France
40190;bourdalat;43.831052903;-0.214952865;France
17490;macqueville;45.795949553;-0.202897493;France
40320;buanes;43.714881813;-0.422896048;France
17230;marans;46.311909061;-0.979600748;France
40700;castelner;43.552448944;-0.5901693330000001;France
17320;marennes hiers brouage;45.835212863;-1.074525958;France
40090;cere;43.995342524;-0.5467475350000001;France
17160;matha;45.863730147;-0.31471646;France
40180;clermont;43.648917335;-0.910515406;France
17210;merignac;45.329915243;-0.301234821;France
40500;coudures;43.687935936;-0.504637177;France
17330;migre;46.082303085;-0.559125261;France
40700;doazit;43.692562616;-0.646182428;France
17150;mirambeau;45.364481654;-0.5657880820000001;France
40210;escource;44.165911353;-1.040450933;France
17113;mornac sur seudre;45.707630885;-1.021874221;France
40290;estibeaux;43.60865652;-0.910022259;France
17430;muron;46.011153204;-0.864492051;France
40350;gaas;43.610423374;-1.040886418;France
17380;nachamps;46.021213597;-0.624642378;France
40090;gailleres;43.937753563;-0.373814403;France
17600;nancras;45.749083966;-0.874747695;France
40990;gourbera;43.807726802;-1.048049609;France
17770;nantille;45.861450641;-0.483684154;France
40190;hontanx;43.815631224;-0.259994195;France
17700;puyravault;46.133885494;-0.816894341;France
40700;lacrabe;43.61021858;-0.5920903780000001;France
17380;puyrolland;46.033119578;-0.655296341;France
40270;larriviere st savin;43.755322403;-0.425025986;France
17000;la rochelle;46.16242109;-1.17347872;France
40320;lauret;43.563896207;-0.327893123;France
17170;la ronde;46.299864991;-0.787467377;France
40550;leon;43.84933097;-1.280544117;France
17200;royan;45.634366833;-1.017622422;France
40090;lucbardez et bargues;43.975392979;-0.410390512;France
17260;st andre de lidon;45.583368919;-0.757337115;France
40270;lussagnet;43.774522941;-0.232306705;France
17570;st augustin;45.685731748;-1.106641016;France
40430;luxey;44.220611174;-0.515431286;France
17770;st bris des bois;45.769363993;-0.472380676;France
40120;mailleres;44.026284512;-0.441855;France
17590;st clement des baleines;46.236402388;-1.5372302480000002;France
40090;mazerolles;43.885397636;-0.435320264;France
17210;ste colombe;45.282250601;-0.273632984;France
40200;mimizan;44.189067478;-1.245289955;France
17520;st eugene;45.498152589;-0.274128537;France
40700;monget;43.558604827;-0.535470133;France
17110;st georges de didonne;45.598322058;-0.98409416;France
40110;morcenx la nouvelle;44.027444243;-0.904619169;France
17190;st georges d oleron;45.976046414;-1.323855712;France
40180;narrosse;43.693554366;-1.008465058;France
17700;st pierre la noue;46.076363352;-0.804502272;France
40380;nousse;43.721786828;-0.822254534;France
17500;st germain de vibrac;45.421306143;-0.328315466;France
40380;onard;43.778423706;-0.8320729830000001;France
17520;st maigrin;45.415300177;-0.278460676;France
40110;onesse laharie;44.072245005;-1.025897467;France
17470;st mande sur bredoire;46.037029799;-0.278041084;France
40110;ousse suzan;43.946004597;-0.75282092;France
17700;st mard;46.093146988;-0.69627764;France
40310;parleboscq;43.936248349;0.034794093;France
17330;st martial;46.045725616;-0.45711113;France
40700;peyre;43.571759023;-0.557688512;France
17520;st martial sur ne;45.577876858;-0.371198122;France
40300;peyrehorade;43.55865724;-1.107120215;France
17400;st martin de juillers;45.938890475;-0.344568411;France
40320;pimbo;43.576878029;-0.376207718;France
17410;st martin de re;46.198978125;-1.36680455;France
40360;pomarez;43.621933388;-0.839306443;France
17220;st medard d aunis;46.159361557;-0.967417982;France
40465;pontonx sur l adour;43.798215245;-0.940385723;France
17210;st palais de negrignac;45.274501138;-0.20292466;France
40700;st cricq chalosse;43.654358677;-0.6759802530000001;France
17800;st palais de phiolin;45.515498411;-0.591760842;France
40380;st jean de lier;43.7855517;-0.8800590220000001;France
17330;st pierre de l isle;46.028371805;-0.444556834;France
40550;st michel escalus;43.881481778;-1.251163136;France
